"","X","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"8059",8059,2115510330,"02/02/2015",287500,3,2.25,2030,8690,1,"WF_NO",0,"Co_4_High","8",1360,670,1986,0,98023,473.185,-122.391,1720,8800
"8060",8060,3955500100,"04/07/2015",450000,3,1.5,1390,10530,1,"WF_NO",0,"Co_3_Med","7",1390,0,1961,0,98033,477.025,-122.196,1750,10530
"8061",8061,2771104965,"1/30/2015",825000,2,1.75,2050,4000,1.5,"WF_NO",2,"Co_3_Med","8",2050,0,1979,0,98119,476.415,-122.373,1940,4000
"8062",8062,5317100530,"8/27/2014",1480000,4,3,3050,6179,2,"WF_NO",0,"Co_4_High","9",2330,720,1926,0,98112,476.253,-122.284,3020,6505
"8063",8063,3336002215,"2/25/2015",319950,2,1,1240,5500,1.5,"WF_NO",0,"Co_3_Med","6",1240,0,1921,0,98118,475.257,-122.263,1520,5500
"8064",8064,9408300180,"8/28/2014",682000,4,2.5,3030,30000,2,"WF_NO",0,"Co_4_High","9",3030,0,1981,0,98072,477.468,-122.112,2600,34932
"8065",8065,2770604575,"05/06/2015",560000,3,1.75,1930,6000,1,"WF_NO",0,"Co_3_Med","8",1130,800,1956,0,98119,476.516,-122.375,1870,6000
"8066",8066,7305900082,"12/30/2014",350000,3,1.75,1490,10344,1,"WF_NO",0,"Co_3_Med","7",1490,0,1985,0,98155,477.517,-122.326,1450,8632
"8067",8067,8661000148,"10/28/2014",270000,3,2,1510,10215,1,"WF_NO",0,"Co_4_High","7",1510,0,1995,0,98022,472.078,-122.003,1370,8902
"8068",8068,7968460230,"03/05/2015",284000,3,1.75,1320,35100,1,"WF_NO",0,"Co_3_Med","7",1320,0,1990,0,98092,47.312,-122.129,1660,35100
"8069",8069,827000110,"7/14/2014",308000,4,2.5,2330,4606,2,"WF_NO",0,"Co_3_Med","8",2330,0,2004,0,98031,473.934,-122.184,2330,5783
"8070",8070,3390600025,"5/29/2014",450000,4,2,2240,7725,1,"WF_NO",0,"Co_5_Top","7",1120,1120,1956,0,98106,475.331,-122.365,1340,6300
"8071",8071,1026069172,"6/18/2014",540000,4,2.5,2050,34222,2,"WF_NO",0,"Co_4_High","8",2050,0,1989,0,98077,477.572,-122.022,2240,51400
"8072",8072,1226039103,"06/10/2014",380000,4,1.5,1680,11123,1,"WF_NO",0,"Co_3_Med","7",1130,550,1959,0,98177,477.565,-122.361,1770,10103
"8073",8073,2125079054,"2/24/2015",522500,4,2.75,2200,122403,1.5,"WF_NO",0,"Co_5_Top","7",2200,0,1971,0,98014,476.301,-121.911,1710,74487
"8074",8074,1545807810,"10/21/2014",118000,1,1,670,7957,1,"WF_NO",0,"Co_4_High","6",670,0,1978,0,98038,473.594,-122.056,1600,7957
"8075",8075,7205500120,"4/23/2015",280400,4,1.75,1730,7210,1,"WF_NO",0,"Co_4_High","7",1010,720,1968,0,98003,47.354,-122.315,1620,7210
"8076",8076,924069176,"09/03/2014",710000,4,2.75,2710,41811,1.5,"WF_NO",0,"Co_4_High","8",1690,1020,1995,0,98075,475.836,-122.046,2110,35656
"8077",8077,4045500620,"09/10/2014",720000,3,3.25,3410,25741,2,"WF_NO",0,"Co_4_High","8",3410,0,1993,0,98014,476.929,-121.868,1660,25865
"8078",8078,8146100325,"05/05/2014",787000,3,1.75,1330,7500,1,"WF_NO",0,"Co_3_Med","8",1330,0,1961,0,98004,476.074,-122.195,1690,7800
"8079",8079,8663240180,"3/30/2015",537000,4,2.5,1990,2660,2,"WF_NO",0,"Co_3_Med","8",1990,0,2012,0,98034,47.732,-122.178,1990,2665
"8080",8080,2087700115,"11/03/2014",650000,2,1.5,1900,4450,1,"WF_NO",0,"Co_5_Top","7",1500,400,1916,0,98144,475.834,-122.293,2130,5000
"8081",8081,7973202225,"01/06/2015",154200,4,1,1310,8640,1,"WF_NO",0,"Co_3_Med","6",910,400,1948,0,98146,475.104,-122.342,1310,8640
"8082",8082,2557000090,"1/15/2015",238000,4,2.5,1690,7260,1,"WF_NO",0,"Co_3_Med","7",1080,610,1979,0,98023,473.001,-122.368,1690,7700
"8083",8083,3500100209,"08/04/2014",285650,3,1,1040,8199,1,"WF_NO",0,"Co_3_Med","7",1040,0,1953,0,98155,477.348,-122.302,1420,8200
"8084",8084,7234601166,"08/07/2014",485500,2,1.5,1340,1286,2,"WF_NO",0,"Co_3_Med","8",1190,150,2006,0,98122,47.617,-122.309,1460,1245
"8085",8085,3972900215,"1/26/2015",315000,2,1,1120,7350,1,"WF_NO",0,"Co_3_Med","7",1120,0,1942,0,98155,477.648,-122.31,1320,7545
"8086",8086,1924059029,"6/17/2014",4670000,5,6.75,9640,13068,1,"WF_SI",4,"Co_3_Med","12",4820,4820,1983,2009,98040,47.557,-122.21,3270,10454
"8087",8087,3900500110,"11/17/2014",627000,3,2,2310,10525,2,"WF_NO",0,"Co_5_Top","7",2310,0,1965,0,98033,476.727,-122.174,1430,10523
"8088",8088,5561000600,"04/10/2015",525000,3,2.5,2190,34528,2,"WF_NO",0,"Co_3_Med","8",2190,0,1994,0,98027,474.594,-121.986,2460,37901
"8089",8089,3589500315,"9/19/2014",526000,3,3.25,1220,1281,2,"WF_NO",0,"Co_3_Med","8",930,290,2014,0,98105,47.67,-122.317,1303,3810
"8090",8090,3658700690,"3/27/2015",480000,3,1.5,1200,3060,1,"WF_NO",0,"Co_4_High","7",1060,140,1910,0,98115,47.679,-122.315,1410,3060
"8091",8091,4054560120,"10/08/2014",970000,3,3.5,3840,53696,2,"WF_NO",0,"Co_3_Med","9",3840,0,1996,0,98077,477.322,-122.035,3810,35181
"8092",8092,3918400123,"08/11/2014",640000,4,2.5,2460,9973,1,"WF_NO",0,"Co_4_High","8",1560,900,1965,0,98177,477.133,-122.361,1830,7200
"8093",8093,2592300450,"6/27/2014",279000,3,2.5,1630,7950,1,"WF_NO",0,"Co_3_Med","8",1320,310,1985,0,98042,474.224,-122.159,1650,7952
"8094",8094,123039424,"07/10/2014",303000,2,2,970,9750,1,"WF_NO",0,"Co_5_Top","6",970,0,1940,0,98146,475.073,-122.372,1850,9000
"8095",8095,8068000730,"6/25/2014",315000,4,2,1780,5336,1.5,"WF_NO",0,"Co_5_Top","6",930,850,1918,0,98178,475.094,-122.263,1910,10304
"8096",8096,7461420230,"3/25/2015",336500,4,1.75,1760,7268,1,"WF_NO",0,"Co_3_Med","7",1080,680,1979,0,98058,474.267,-122.148,1830,8786
"8097",8097,1443501020,"11/13/2014",163250,2,1,770,8150,1,"WF_NO",0,"Co_3_Med","6",770,0,1951,0,98118,475.324,-122.275,1140,8550
"8098",8098,3798000165,"2/18/2015",444950,3,1,1760,6927,1,"WF_NO",0,"Co_3_Med","7",1050,710,1962,0,98011,477.623,-122.2,2060,9120
"8099",8099,730000085,"08/01/2014",285000,2,1,990,2446,2,"WF_NO",0,"Co_3_Med","7",990,0,1998,0,98144,475.919,-122.297,1260,2805
"8100",8100,2061100265,"3/17/2015",370000,2,1,1250,4960,1,"WF_NO",0,"Co_3_Med","7",940,310,1938,0,98115,476.893,-122.325,2030,7440
"8101",8101,1683900040,"12/15/2014",330000,3,2.25,1440,5150,2,"WF_NO",0,"Co_3_Med","7",1440,0,1997,0,98106,475.456,-122.356,1530,5238
"8102",8102,3959401880,"8/20/2014",395000,2,2,1960,4018,1,"WF_NO",0,"Co_5_Top","7",980,980,1950,0,98108,475.629,-122.32,1240,4641
"8103",8103,2124049160,"4/16/2015",440000,6,3,2510,5310,1,"WF_NO",0,"Co_4_High","7",1460,1050,1944,0,98108,475.533,-122.304,1390,5407
"8104",8104,7708180040,"05/03/2014",625000,4,2.75,2920,6605,2,"WF_NO",0,"Co_3_Med","8",2920,0,2012,0,98059,474.909,-122.144,3030,6605
"8105",8105,1422300100,"9/29/2014",435000,3,2.5,1730,46638,2,"WF_NO",0,"Co_3_Med","8",1730,0,1991,0,98045,474.614,-121.709,1750,35508
"8106",8106,255550230,"11/18/2014",299950,3,2.5,1570,2577,2,"WF_NO",0,"Co_3_Med","7",1570,0,2005,0,98019,477.456,-121.984,1970,2952
"8107",8107,1370804480,"9/29/2014",560000,2,1.75,970,4233,1,"WF_NO",0,"Co_4_High","7",970,0,1944,0,98199,476.384,-122.4,1340,4233
"8108",8108,5104511590,"5/20/2014",380000,4,3,2800,9764,2,"WF_NO",0,"Co_3_Med","8",2800,0,2002,0,98038,473.543,-122.012,3610,8194
"8109",8109,1498302783,"5/19/2014",333000,4,2,1580,7800,2,"WF_NO",0,"Co_2_Med_low","6",1580,0,1906,0,98144,475.848,-122.302,1190,4440
"8110",8110,1623800300,"06/10/2014",499000,2,1,1220,3000,1,"WF_NO",0,"Co_3_Med","7",920,300,1926,0,98117,476.823,-122.365,1270,3000
"8111",8111,5649600266,"2/24/2015",386000,3,1.5,1550,8000,1,"WF_NO",0,"Co_3_Med","6",1330,220,1980,0,98118,475.536,-122.286,1150,5150
"8112",8112,2968801075,"9/22/2014",320600,3,2,1220,7620,1,"WF_NO",0,"Co_3_Med","6",720,500,1947,2014,98166,474.564,-122.352,1640,7620
"8113",8113,1923039089,"06/10/2014",285000,2,2,1651,18200,1,"WF_NO",0,"Co_3_Med","6",1651,0,1946,0,98070,474.621,-122.461,1510,89595
"8114",8114,4006000183,"09/09/2014",450000,7,4,3150,7800,2,"WF_NO",0,"Co_3_Med","8",3150,0,2013,0,98118,475.259,-122.279,1880,6000
"8115",8115,9183700845,"12/18/2014",175000,2,1,800,7150,1,"WF_NO",0,"Co_3_Med","5",800,0,1933,0,98030,473.788,-122.224,1220,8019
"8116",8116,9558050360,"4/21/2015",544800,5,2.75,3190,5857,2,"WF_NO",0,"Co_3_Med","9",3190,0,2004,0,98058,474.575,-122.119,3100,5857
"8117",8117,1683600120,"1/21/2015",220000,3,1.75,1720,7587,1,"WF_NO",0,"Co_4_High","7",1140,580,1981,0,98092,473.175,-122.182,1120,7287
"8118",8118,1604601570,"09/05/2014",374000,2,2.25,1100,1695,2,"WF_NO",0,"Co_3_Med","9",1100,0,2009,0,98118,475.663,-122.289,1100,3082
"8119",8119,2787460720,"2/27/2015",2e+05,3,2,1010,7896,1,"WF_NO",0,"Co_3_Med","7",1010,0,1984,0,98031,474.046,-122.181,1540,7896
"8120",8120,2787460720,"05/06/2015",259950,3,2,1010,7896,1,"WF_NO",0,"Co_3_Med","7",1010,0,1984,0,98031,474.046,-122.181,1540,7896
"8121",8121,6386700300,"7/22/2014",255000,4,2.75,1760,9222,1,"WF_NO",0,"Co_3_Med","7",1139.84344669686,620,1971,0,98023,473.099,-122.362,1800,9222
"8122",8122,2297400090,"3/23/2015",447000,3,1.75,1400,6750,1,"WF_NO",0,"Co_3_Med","7",1040,360,1975,0,98034,47.717,-122.226,1860,7480
"8123",8123,2420069278,"3/19/2015",287000,3,2.5,1820,8722,1.5,"WF_NO",0,"Co_3_Med","7",1820,0,1926,2008,98022,472.137,-121.989,1480,12285
"8124",8124,7276100145,"9/30/2014",344950,3,2,1470,6950,1,"WF_NO",0,"Co_5_Top","6",1470,0,1932,0,98133,477.619,-122.343,1660,5065
"8125",8125,2475900850,"10/10/2014",212000,2,1,770,7000,1,"WF_NO",0,"Co_3_Med","6",770,0,1921,0,98024,475.654,-121.89,1100,8777
"8126",8126,3760100100,"7/23/2014",425000,5,2.75,1340,11583,1,"WF_NO",0,"Co_3_Med","7",1190,150,1962,0,98034,47.709,-122.214,1950,10514
"8127",8127,7849202585,"09/04/2014",170000,1,1,480,4560,1,"WF_NO",0,"Co_3_Med","5",480,0,1922,0,98065,475.253,-121.826,890,4803
"8128",8128,6430500291,"02/12/2015",565000,3,1,1260,4080,1.5,"WF_NO",0,"Co_4_High","7",1260,0,1928,0,98103,476.893,-122.354,1130,3876
"8129",8129,8151600701,"6/23/2014",234000,2,1,870,11100,1,"WF_NO",0,"Co_3_Med","6",870,0,1940,0,98146,475.038,-122.364,1370,10404
"8130",8130,2597450620,"10/09/2014",1510000,3,2.5,4010,12105,1,"WF_NO",3,"Co_5_Top","11",2600,1410,1983,0,98006,47.554,-122.151,4010,15081
"8131",8131,1099900120,"1/26/2015",345000,3,2.5,2340,8414,1,"WF_NO",0,"Co_3_Med","7",1280,1060,1993,0,98188,474.685,-122.265,2340,7268
"8132",8132,7853340450,"4/27/2015",415000,3,2.75,1770,3172,2,"WF_NO",0,"Co_3_Med","8",1770,0,2009,0,98065,475.164,-121.878,1760,2891
"8133",8133,5652600065,"10/10/2014",760000,5,1.75,2660,10637,1.5,"WF_NO",0,"Co_5_Top","7",1670,990,1922,0,98115,476.945,-122.292,1570,6825
"8134",8134,6114400142,"2/26/2015",484000,5,2.5,3600,20001,2,"WF_NO",0,"Co_4_High","9",3600,0,1976,0,98166,474.484,-122.339,2860,21780
"8135",8135,3630050180,"9/26/2014",360000,2,1.75,1230,1107,2,"WF_NO",0,"Co_3_Med","8",1230,0,2006,0,98029,475.475,-121.999,1380,1107
"8136",8136,1853000300,"2/24/2015",875000,3,2.75,3270,39586,1.5,"WF_NO",0,"Co_3_Med","11",3270,0.155423407150863,1988,0,98077,47.731,-122.078,3480,35998
"8137",8137,3585900785,"5/14/2014",930000,3,2.5,3100,20553,1,"WF_NO",0,"Co_3_Med","10",3100,0,1954,0,98177,477.635,-122.377,3000,22302
"8138",8138,1545801970,"5/16/2014",250000,3,2,1900,6660,1,"WF_NO",0,"Co_5_Top","7",950,950,1966,0,98038,473.594,-122.054,1690,8111
"8139",8139,7853340610,"4/21/2015",394000,2,2,1750,2731,2,"WF_NO",0,"Co_3_Med","8",1750,0,2012,0,98065,475.169,-121.878,1650,2731
"8140",8140,8562900590,"1/22/2015",865000,4,3.5,3380,11270,2,"WF_NO",1,"Co_3_Med","9",2160,1220,2007,0,98074,476.124,-122.06,2910,11214
"8141",8141,9422400035,"09/12/2014",477500,2,2,2090,6000,2,"WF_NO",1,"Co_3_Med","7",2090,0,1918,1985,98116,475.732,-122.413,1600,5400
"8142",8142,9273200115,"12/17/2014",1250000,4,2.75,4120,12500,1,"WF_NO",4,"Co_4_High","8",2060,2060,1947,0,98116,475.914,-122.385,3680,5000
"8143",8143,3971700937,"8/27/2014",270000,3,1.75,1260,7500,1,"WF_NO",0,"Co_3_Med","6",840,420,1947,0,98155,47.772,-122.323,1340,7500
"8144",8144,1508210230,"4/28/2015",567000,3,2.25,1800,6875,1,"WF_NO",0,"Co_4_High","8",1230,570,1974,0,98052,476.773,-122.11,1800,8749
"8145",8145,5249803550,"06/02/2014",635000,3,2.5,1960,7200,1,"WF_NO",0,"Co_4_High","8",980,980,1940,0,98118,475.655,-122.27,1440,7200
"8146",8146,4218400100,"09/11/2014",1870000,6,2.75,4460,6952,2.5,"WF_NO",2,"Co_4_High","10",3460,1000,1930,0,98105,476.626,-122.269,2750,4769
"8147",8147,1424100100,"06/10/2014",183000,3,1.75,1330,9200,1,"WF_NO",0,"Co_4_High","7",1330,0,1973,0,98092,472.916,-122.185,1590,9200
"8148",8148,7861000021,"4/29/2015",309933,3,1.75,1820,78408,1,"WF_NO",0,"Co_3_Med","6",1220,600,1950,0,98042,473.364,-122.128,1340,78408
"8149",8149,7856601110,"3/25/2015",945800,4,2.75,3360,9100,1,"WF_NO",0,"Co_4_High","8",1760,1600,1973,0,98006,475.641,-122.149,2620,8925
"8150",8150,1121039059,"5/22/2014",503000,2,1.75,2860,59612,1,"WF_SI",4,"Co_3_Med","8",1510,1350,1948,2003,98023,473.276,-122.389,2720,59612
"8151",8151,522059172,"8/14/2014",220000,3,1,1460,10200,1,"WF_NO",0,"Co_4_High","7",1460,0,1957,0,98055,474.238,-122.197,1460,8500
"8152",8152,8594400110,"04/01/2015",335000,3,1.75,1900,36769,1,"WF_NO",0,"Co_3_Med","8",1900,0,1987,0,98092,473.041,-122.066,1950,35847
"8153",8153,9201000120,"4/22/2015",650000,3,2.25,1790,9927,1,"WF_NO",2,"Co_4_High","7",1240,550,1969,0,98075,475.822,-122.077,2610,10700
"8154",8154,1822059440,"02/03/2015",511000,4,3.5,3100,39272.4846068921,2,"WF_NO",0,"Co_3_Med","10",3100,0,2005,0,98031,473.892,-122.215,3350,7638
"8155",8155,1623089039,"12/17/2014",275000,2,1,900,57063,1,"WF_NO",0,"Co_4_High","6",900,0,1938,0,98045,474.735,-121.786,1440,268765
"8156",8156,452001570,"04/03/2015",576250,2,1.75,1530,5000,2,"WF_NO",0,"Co_4_High","7",1260,270,1989,0,98107,476.755,-122.37,1470,5000
"8157",8157,1724069079,"3/19/2015",1450000,2,3.25,2070,3128,2,"WF_SI",3,"Co_3_Med","9",1760,310,1988,0,98075,475.686,-122.06,2740,3568
"8158",8158,3141600210,"6/19/2014",186000,3,2,1340,4320,1,"WF_NO",0,"Co_3_Med","5",920,420,1912,1993,98002,47.299,-122.228,980,6480
"8159",8159,1797500530,"05/05/2015",655100,1,1,1220,4160,1,"WF_NO",0,"Co_3_Med","7",1220,0,1922,0,98115,476.746,-122.315,1970,4200
"8160",8160,7300400580,"05/05/2014",328000,4,2.5,2370,6500,2,"WF_NO",0,"Co_3_Med","9",2370,0,1998,0,98092,473.328,-122.173,2590,6137
"8161",8161,1826049442,"03/10/2015",441000,3,2.5,1890,11036,1,"WF_NO",0,"Co_3_Med","8",1460,430,1973,0,98133,477.426,-122.354,2040,7524
"8162",8162,2525000220,"4/14/2015",370000,3,1.75,1480,7725,1.5,"WF_NO",0,"Co_4_High","7",1480,0,1981,0,98059,47.483,-122.163,1720,8379
"8163",8163,191100665,"4/13/2015",630000,2,1,1050,8382,1,"WF_NO",0,"Co_3_Med","7",1050,0,1959,0,98040,475.627,-122.221,2400,9525
"8164",8164,5634500201,"4/14/2015",470500,4,2.25,2070,14000,1,"WF_NO",0,"Co_3_Med","7",1720,350,1958,0,98028,477.484,-122.237,1690,14444
"8165",8165,795000405,"4/13/2015",285950,2,1,1170,6000,1,"WF_NO",0,"Co_3_Med","6",1170,0,1948,0,98168,475.033,-122.331,1130,7500
"8166",8166,1300300730,"3/24/2015",698000,3,1.5,1090,7200,1,"WF_NO",0,"Co_4_High","7",1090,0,1958,0,98040,475.817,-122.241,2010,8982
"8167",8167,1862900040,"6/26/2014",268000,3,2.5,1650,6684,2,"WF_NO",0,"Co_3_Med","7",1650,0,1991,0,98031,474.051,-122.184,1850,7048
"8168",8168,9279700150,"02/12/2015",1630000,4,3.75,4410,8112,3,"WF_NO",4,"Co_3_Med","11",3570,840,2003,0,98116,475.888,-122.392,2770,5750
"8169",8169,322059311,"3/30/2015",355000,4,2.5,1780,15000,2,"WF_NO",0,"Co_2_Med_low","7",1780,0,1993,0,98058,474.239,-122.153,2005,9680
"8170",8170,3333002710,"9/17/2014",299000,3,1,1550,8778,1,"WF_NO",0,"Co_3_Med","7",1250,300,1952,0,98118,475.413,-122.281,2120,7268
"8171",8171,1257200115,"5/21/2014",1e+06,4,2.75,2290,6120,2,"WF_NO",0,"Co_4_High","7",2170,120,1926,0,98115,476.746,-122.327,1910,4590
"8172",8172,9183703045,"4/20/2015",275000,4,2,2220,8229,1.5,"WF_NO",0,"Co_4_High","7",2220,0,1958,0,98030,473.722,-122.22,1660,8396
"8173",8173,7899800905,"05/03/2015",475000,3,1.25,1150,10240,1,"WF_NO",0,"Co_3_Med","6",1030,120,1918,0,98106,475.222,-122.357,1270,2566
"8174",8174,7215400770,"6/23/2014",260000,4,2.5,2000,37045,2,"WF_NO",0,"Co_3_Med","8",2000,0,1989,0,98042,473.398,-122.071,2390,36868
"8175",8175,1139000215,"7/18/2014",416000,2,1.75,1270,7560,1.5,"WF_NO",0,"Co_4_High","7",1270,0,1932,0,98133,477.083,-122.357,1480,7560
"8176",8176,9218400088,"11/19/2014",495000,5,1,1810,11205,1.5,"WF_NO",2,"Co_3_Med","7",1810,0,1915,0,98178,475.099,-122.262,1860,7965
"8177",8177,9455200596,"1/14/2015",357500,3,1,1450,8100,1,"WF_NO",0,"Co_3_Med","6",1450,0,1952,0,98125,477.027,-122.289,1450,7800
"8178",8178,510002506,"8/25/2014",459500,2,1.5,1170,1079,3,"WF_NO",0,"Co_3_Med","7",1170,0,2003,0,98103,476.607,-122.333,1170,1116
"8179",8179,7212680850,"09/03/2014",258000,3,2.5,1730,6930,2,"WF_NO",0,"Co_3_Med","8",1730,0,1994,0,98003,472.621,-122.308,1780,6930
"8180",8180,5229300085,"04/11/2015",6e+05,3,2.25,2680,98445,1,"WF_NO",0,"Co_5_Top","8",2680,0,1962,0,98059,475.015,-122.108,2340,98445
"8181",8181,7436000205,"9/19/2014",665000,3,1,1260,24550,1.5,"WF_NO",2,"Co_4_High","7",1260,0,1937,0,98136,475.442,-122.396,2500,12320
"8182",8182,425200205,"10/03/2014",165000,3,1.5,1020,10152,1,"WF_NO",0,"Co_5_Top","6",1020,0,1959,0,98056,474.971,-122.168,1320,8892
"8183",8183,7138200150,"5/18/2014",297000,5,2.5,1970,8605,2,"WF_NO",0,"Co_4_High","7",1970,0,1994,0,98022,471.944,-122.013,1970,8460
"8184",8184,1782000180,"10/23/2014",350000,2,1,830,5100,1,"WF_NO",0,"Co_4_High","7",830,0,1942,0,98126,475.259,-122.379,1220,5100
"8185",8185,3623500205,"5/13/2014",2450000,4,4.5,5030,11023,2,"WF_NO",2,"Co_3_Med","11",3250,1780,2008,0,98040,475.722,-122.236,3640,11490
"8186",8186,1423200110,"5/13/2015",180000,2,1,800,9450,1,"WF_NO",0,"Co_3_Med","6",800,0,1958,0,98058,474.563,-122.184,1090,9450
"8187",8187,797000256,"04/07/2015",339950,3,1.75,1330,12092,1,"WF_NO",0,"Co_4_High","6",720,610,1981,0,98168,475.102,-122.324,1770,11770
"8188",8188,9357000215,"1/27/2015",365000,3,1,1030,4700,1,"WF_NO",0,"Co_3_Med","7",1030,0,1952,0,98146,475.118,-122.377,1030,4700
"8189",8189,2526069095,"06/05/2014",955000,4,4.25,5660,193593,2,"WF_NO",0,"Co_3_Med","10",4100,1560,2001,0,98019,477.064,-121.981,3620,207141
"8190",8190,6908200650,"5/27/2014",732000,3,2.5,2330,1987,2,"WF_NO",4,"Co_3_Med","9",1410,920,2004,0,98107,476.735,-122.405,2640,5250
"8191",8191,5021900175,"6/16/2014",5e+05,3,1.75,1540,10800,1,"WF_NO",0,"Co_5_Top","6",770,770,1947,0,98040,475.763,-122.222,2020,10800
"8192",8192,4038700220,"2/13/2015",610000,6,2.75,2040,8560,1,"WF_NO",2,"Co_4_High","7",1100,940,1961,0,98008,47.616,-122.115,2230,8560
"8193",8193,9455200205,"06/04/2014",525000,3,2,1540,7800,1,"WF_NO",0,"Co_3_Med","8",1540,0,2004,0,98125,477.041,-122.288,1510,7800
"8194",8194,5379804470,"6/17/2014",170000,4,1,1920,13787,1,"WF_NO",0,"Co_4_High","7",1220,700,1966,0,98188,474.502,-122.277,1490,11200
"8195",8195,2517000150,"7/13/2014",3e+05,3,2.5,1870,3439,2,"WF_NO",0,"Co_3_Med","7",1870,0,2005,0,98042,473.992,-122.163,2190,4029
"8196",8196,9264930770,"10/29/2014",389500,4.11243593028474,3.5,2960,12527,2,"WF_NO",0,"Co_3_Med","9",1940,1020,1986,0,98023,473.134,-122.35,2210,10952
"8197",8197,4197400043,"2/19/2015",330000,3,1.5,1690,10250,1,"WF_NO",0,"Co_4_High","7",1690,0,1955,0,98166,474.531,-122.344,1990,11084
"8198",8198,2329800330,"11/14/2014",269950,3,2.25,1610,7187,2,"WF_NO",0,"Co_3_Med","7",1610,0,1988,0,98042,473.764,-122.117,1640,7194
"8199",8199,7899800450,"8/28/2014",107000,2,1,670,4720,1,"WF_NO",0,"Co_4_High","6",670,0,1948,0,98106,475.243,-122.358,1480,4720
"8200",8200,2895110062,"12/02/2014",249000,3,1,1752,14626,2,"WF_NO",2,"Co_3_Med","8",1752,0,2005,0,98032,473.755,-122.278,1800,9000
"8201",8201,3448001285,"8/18/2014",442500,4,2,1540,5920,1.5,"WF_NO",0,"Co_5_Top","7",1540,0,1935,0,98125,477.148,-122.301,1630,6216
"8202",8202,521079025,"4/17/2015",579000,3,2.5,3160,286181,2,"WF_NO",3,"Co_3_Med","9",3160,0,2002,0,98010,473.401,-121.946,2110,94663
"8203",8203,624069098,"1/21/2015",621500,3,1.75,2570,39634,2,"WF_NO",0,"Co_3_Med","8",2570,0,1984,0,98075,47.596,-122.08,2990,39634
"8204",8204,2946003580,"11/19/2014",203000,3,1.5,1370,7500,1,"WF_NO",0,"Co_3_Med","7",1080,290,1958,0,98198,474.167,-122.322,1400,7500
"8205",8205,7227500450,"09/09/2014",222900,2,1,860,5800,1,"WF_NO",0,"Co_5_Top","5",860,0,1942,0,98056,474.979,-122.183,900,6000
"8206",8206,2322069100,"04/09/2015",453000,2,1.5,1680,17400,1.5,"WF_NO",0,"Co_3_Med","7",1680,0,1991,0,98038,473.836,-122.006,1610,27600
"8207",8207,2144800615,"6/25/2014",190000,1,0.75,930,29258,1,"WF_NO",0,"Co_3_Med","6",930,0,1941,0,98178,474.837,-122.236,2000,18321
"8208",8208,1432900150,"04/06/2015",320000,4,1.75,1820,7381,1,"WF_NO",0,"Co_5_Top","7",1150,670,1962,0,98058,474.567,-122.171,1610,8462
"8209",8209,7942601810,"12/10/2014",733500,3,1.5,2120,4370,1.5,"WF_NO",0,"Co_3_Med","8",2120,0,1904,0,98122,47.606,-122.307,1960,5120
"8210",8210,7302900090,"2/18/2015",555000,4,2.25,3330,21785,2,"WF_NO",0,"Co_3_Med","9",3330,0,1994,0,98059,474.725,-122.136,3330,21796
"8211",8211,2310050110,"12/15/2014",364950,3,2.25,2520,6170,2,"WF_NO",0,"Co_3_Med","7",1850,670,2003,0,98038,473.522,-122.042,2260,6967
"8212",8212,6743700090,"11/20/2014",490000,3,1.75,1560,9247,1,"WF_NO",0,"Co_3_Med","7",1160,400,1989,0,98033,476.954,-122.174,1690,8772
"8213",8213,3935900093,"4/27/2015",688000,5,1.75,2250,13526,1,"WF_NO",1,"Co_3_Med","8",1350,900,1957,0,98125,477.108,-122.279,2580,10078
"8214",8214,123039279,"07/11/2014",165000,2,1,640,7768,1,"WF_NO",0,"Co_3_Med","6",640,0,1942,0,98106,47.515,-122.359,840,7424
"8215",8215,4307350730,"11/13/2014",506000,5,3.75,3880,8370,2,"WF_NO",0,"Co_4_High","7",3880,0,2004,0,98056,474.811,-122.179,2160,4651
"8216",8216,1954700610,"12/09/2014",2190000,3,2.25,3360,7108,2,"WF_NO",0,"Co_3_Med","10",2770,590,1905,2004,98112,476.187,-122.284,3450,8558
"8217",8217,8155500110,"4/29/2015",754000,5,1.75,2350,7800,1,"WF_NO",0,"Co_4_High","8",1510,840,1968,0,98008,476.225,-122.107,2220,8400
"8218",8218,7129303045,"4/17/2015",949950,5,2.5,2340,1989,2,"WF_SI",4,"Co_3_Med","8",2340,0,1959,0,98118,475.193,-122.257,2200,3230
"8219",8219,6021503451,"8/22/2014",443600,3,2.5,1430,1056,3,"WF_NO",0,"Co_3_Med","8",1430,0,2003,0,98117,47.684,-122.388,1310,2135
"8220",8220,3793400360,"8/14/2014",380600,3,2.5,1920,12244,2,"WF_NO",0,"Co_3_Med","7",1920,0,1998,0,98019,477.256,-121.97,1920,11859
"8221",8221,7504101280,"1/26/2015",722800,3,3.25,4330,14600,2,"WF_NO",0,"Co_3_Med","10",3630,700,1985,0,98074,476.341,-122.044,3220,12672
"8222",8222,3331500121,"02/10/2015",342888,2,1,790,5150,1,"WF_NO",0,"Co_4_High","6",790,0,1948,0,98118,475.528,-122.272,1460,5150
