"X.2","X.1","X","Y","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","cluster","hclust","Cluster_final","target"
9389,9389,4.12527199099344,13.7614940772407,1218000195,"3/3/2015",420000,2,1,1460,7832,1,0,0,3,6,1460,0,1924,0,98166,47.4617,-122.346,1460,7632,1,1,"low","0"
9390,9390,-3.93302540436166,25.9937312845356,9287800375,"10/30/2014",685000,3,2,2210,5000,1.5,0,2,3,7,1710,500,1909,0,98103,47.6754,-122.357,1920,5000,1,1,"low","1"
9391,9391,-8.28465103318616,-15.1903251067289,926069140,"7/21/2014",879000,4,3,3590,89640,2,0,0,3,10,3590,0,2005,0,98077,47.7557,-122.036,2790,54014,3,8,"top","1"
9392,9392,3.80561890083377,15.1760307493289,2407000145,"1/20/2015",197200,3,1,1140,8775,1,0,0,3,6,990,150,1942,0,98146,47.4824,-122.336,1300,8775,1,1,"low","0"
9393,9393,-7.93610038456854,23.8469688623618,452001280,"7/3/2014",529950,3,1,1240,5000,1.5,0,0,5,7,1240,0,1909,0,98107,47.6755,-122.367,1240,4900,1,1,"low","0"
9394,9394,-8.82599495524541,-14.3933497022095,425069020,"5/5/2014",1090000,4,2.5,4340,141570,2.5,0,0,3,11,4340,0,1992,0,98053,47.6805,-122.048,2720,97138,3,8,"top","1"
9395,9395,-10.9582447837086,21.9093594734678,4232901120,"5/20/2014",792000,3,1.5,1570,1050,2,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.356,2070,3600,1,1,"low","1"
9396,9396,12.8870074037986,-12.0553690947776,4233400490,"8/20/2014",262000,3,2.5,1680,10300,2,0,0,4,7,1680,0,1994,0,98010,47.314,-122.001,1680,9849,2,5,"low","0"
9397,9397,5.69903897907954,19.6694626035173,4302201005,"10/7/2014",353900,3,1.75,1560,5760,1,0,0,5,6,780,780,1927,0,98106,47.5272,-122.359,1320,7680,1,1,"low","0"
9399,9399,11.1798771565787,-17.0907636036014,5104510120,"3/27/2015",305000,3,2.5,1690,5175,2,0,0,3,7,1690,0,2002,0,98038,47.3564,-122.016,1830,5175,3,5,"low","0"
9400,9400,-5.59364538556199,4.83239996680681,7857003851,"4/20/2015",440000,4,2,2310,5004,1,0,0,3,7,1430,880,1994,0,98108,47.5471,-122.298,1630,5060,1,6,"med","0"
9401,9401,-13.482868051406,-6.00641609825884,1257202430,"6/17/2014",1010000,4,3.5,2650,3060,2,0,0,3,9,2060,590,2001,0,98103,47.6735,-122.332,1470,3060,3,7,"med","1"
9403,9403,8.53873512453574,-12.1031844576952,522069111,"1/27/2015",678500,4,3,2620,214750,2,0,0,3,8,2620,0,1992,0,98058,47.4239,-122.068,2060,212137,3,5,"low","1"
9404,9404,-8.964621121858,7.64684972808636,5379804537,"8/26/2014",270000,3,2.25,1760,8287,1,0,0,3,7,1160,600,1986,0,98188,47.4501,-122.274,1290,9587,1,6,"med","0"
9405,9405,-4.80346619722883,18.6331112676354,3034200410,"3/30/2015",430000,3,1,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046,1,1,"low","0"
9406,9406,-17.3560479721658,18.0376759024165,5700003630,"6/30/2014",1930000,5,4.25,4830,8050,2.5,0,2,4,11,3710,1120,1914,0,98144,47.5789,-122.286,4470,9194,1,6,"med","1"
9407,9407,-2.75717480996942,-24.3261675061847,7203220410,"8/13/2014",790500,4,2.75,3350,5416,2,0,0,3,9,3350,0,2014,0,98053,47.6849,-122.016,3625,5637,3,4,"med","1"
9408,9408,-2.76990098928859,-9.40755295577051,2426049168,"10/17/2014",447450,3,2.25,1570,7200,2,0,0,3,8,1570,0,1991,0,98034,47.7332,-122.232,1620,7318,3,8,"top","0"
9410,9410,9.26425494805903,4.28532926043041,259600620,"2/6/2015",565000,4,2,1950,9940,1,0,0,4,7,1950,0,1963,0,98008,47.6332,-122.118,1920,9270,2,3,"med","0"
9413,9413,-4.37572271474803,14.3040917145089,6632900405,"10/29/2014",329922,3,1.75,1420,6289,1,0,0,3,7,1100,320,1967,0,98155,47.7398,-122.314,1460,7402,1,1,"low","0"
9414,9414,9.69929930743391,-1.85597898269384,2125059123,"4/14/2015",1250000,5,3.25,3950,44431,1,0,0,3,10,2100,1850,1969,0,98005,47.6451,-122.173,3860,45870,2,3,"med","1"
9415,9415,-2.16580821403674,22.4648841608883,6411600113,"4/20/2015",375000,3,1,1210,7425,1,0,0,4,6,1210,0,1910,0,98133,47.7125,-122.33,1260,7425,1,1,"low","0"
9416,9416,-4.42087265864519,15.2163298723245,6381500035,"5/8/2014",385000,3,1.75,1890,9920,1,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,1380,9086,1,1,"low","0"
9417,9417,-5.83996859054533,26.6144527742585,7518500985,"9/3/2014",591500,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,98117,47.6825,-122.379,1600,4590,1,1,"low","0"
9419,9419,12.88382690296,6.03299341372375,3211000930,"3/16/2015",275000,3,1.5,1350,7800,1,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.158,1510,8040,2,9,"low","0"
9420,9420,-6.84740888227292,-15.2223445316109,1853081250,"12/29/2014",8e+05,4,2.75,3120,5000,2,0,0,3,9,3120,0,2010,0,98074,47.594,-122.062,3200,5000,3,8,"top","1"
9422,9422,-12.3490750867743,8.94351052974653,6117501755,"12/30/2014",355000,4,1.5,2230,11536,1,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,12465,1,6,"med","0"
9423,9423,-3.84989111286114,16.9281683748998,6163900411,"10/3/2014",310000,2,1,1050,8220,1,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651,1,1,"low","0"
9424,9424,-2.72645197065452,-18.1485868377666,1924069039,"5/19/2014",869000,5,3.25,4180,49222,2,0,0,4,8,2880,1300,1979,0,98027,47.5488,-122.094,3170,8029,3,8,"top","1"
9425,9425,7.71080319757827,16.5458714973535,4058801065,"8/8/2014",272000,3,2,1200,5700,1,0,0,5,7,1200,0,1942,0,98178,47.5031,-122.242,1190,6384,1,1,"low","0"
9426,9426,-5.40847376331179,-21.4970607199234,1223089038,"7/11/2014",665000,5,2.25,3320,60984,2,0,0,3,9,3320,0,2000,0,98045,47.4862,-121.718,1580,55322,3,8,"top","1"
9427,9427,11.7194415468745,-17.6105477711441,5420800090,"11/17/2014",225000,3,2.5,1590,8449,2,0,0,3,7,1590,0,1989,0,98030,47.3493,-122.177,1750,7172,3,5,"low","0"
9428,9428,8.48921313854888,-15.7972913481804,2591720360,"12/26/2014",375000,3,2.5,2750,37096,2,0,0,3,9,2750,0,1989,0,98038,47.3732,-122.023,2700,40091,3,5,"low","0"
9429,9429,-6.12119510284015,13.0609557091047,9286750100,"6/10/2014",375500,3,1.5,1530,7200,1,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.297,2150,7216,1,1,"low","0"
9431,9431,1.7948417684592,17.170927353359,4302201085,"9/18/2014",248000,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,1,1,"low","0"
9432,9432,1.2457725760481,16.3806197101587,4302201085,"5/6/2015",546940,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,1,1,"low","0"
9433,9433,0.224917968740447,-25.4989678286006,7215730580,"9/2/2014",680000,4,3,3150,6175,2,0,0,3,9,3150,0,2001,0,98075,47.5968,-122.017,3150,6986,3,4,"med","1"
9434,9434,9.28238399634256,-14.496713994437,2095500120,"7/18/2014",350000,4,2.5,2380,6124,2,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,3,5,"low","0"
9435,9435,-24.1537678861393,-6.20326362274745,136000220,"3/25/2015",593000,2,2.5,2000,2500,3,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650,3,7,"med","0"
9437,9437,11.4252017521658,11.9498837392509,3523029077,"10/7/2014",297000,3,1,1340,18000,1,0,0,4,7,1340,0,1924,0,98070,47.4443,-122.509,1660,196591,2,9,"low","0"
9440,9440,15.1310647160362,-13.9654938695406,2312400230,"9/24/2014",257000,3,2.25,1810,12000,2,0,0,3,7,1810,0,1992,0,98003,47.3476,-122.3,1720,9916,3,5,"low","0"
9442,9442,-18.9790947357377,-9.63476314646431,7518501140,"1/13/2015",3e+05,3,2,1260,2550,2,0,0,3,7,1260,0,1987,0,98117,47.6821,-122.378,1590,3825,1,7,"med","0"
9443,9443,-22.8386516837878,-12.2948771581263,9126100815,"12/17/2014",5e+05,3,2,1560,1156,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,3,7,"med","0"
9444,9444,-0.663152617128362,8.6103243095285,2769600590,"10/16/2014",9e+05,8,4,4020,7500,1,0,0,3,8,2010,2010,1968,0,98107,47.6732,-122.363,1560,3737,1,6,"med","1"
9447,9447,-9.1857840103441,13.6681223835688,1376800220,"7/9/2014",425000,2,1,1320,8830,1,0,0,3,7,1020,300,1939,0,98199,47.6433,-122.404,1620,8531,1,1,"low","0"
9448,9448,7.66771282979301,-9.83424142311271,3623059101,"8/11/2014",420000,3,3,2700,47050,2,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,45901,3,5,"low","0"
9449,9449,-7.97754093072599,14.3712589530581,7010701016,"2/9/2015",411000,1,1,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,4000,1,1,"low","0"
9451,9451,11.2766936343494,-26.5526623272952,721049096,"5/27/2014",569950,5,4.5,4850,40902,2,0,0,3,10,4850,0,2001,0,98023,47.3181,-122.344,1640,13503,3,5,"low","0"
9454,9454,18.5193960045449,8.22124223519127,9353300820,"5/11/2015",310000,3,1,1250,10723,1,0,0,4,7,1250,0,1961,0,98059,47.4894,-122.135,1520,10723,2,9,"low","0"
9455,9455,-24.0188903826904,-9.54797626061272,4310702876,"11/3/2014",398500,2,2.5,1780,1311,3,0,0,3,8,1350,430,2005,0,98103,47.6962,-122.34,1390,1227,3,7,"med","0"
9456,9456,22.0458919742009,-1.97932081587087,5647900120,"6/13/2014",250600,4,2.5,1930,8660,1,0,0,3,7,1120,810,1981,0,98001,47.3261,-122.26,1830,9591,2,9,"low","0"
9457,9457,12.8251696329458,-3.88935637649695,4123800580,"8/12/2014",352000,4,2.5,2470,6116,1,0,0,3,7,1420,1050,1985,0,98038,47.3792,-122.047,1670,7627,2,9,"low","0"
9458,9458,-1.29549444633407,19.0458367622093,6169901006,"7/15/2014",6e+05,2,1,1180,2160,1,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,1,1,"low","0"
9461,9461,15.75820712445,2.81332411894918,2422049107,"5/8/2014",350000,4,1.75,2250,13515,1,0,0,4,8,2150,100,1940,0,98030,47.3789,-122.229,2150,12508,2,9,"low","0"
9462,9462,20.3511984244429,-1.64616779363627,3260700360,"9/19/2014",279000,3,2.5,1540,7280,1,0,0,3,7,1080,460,1974,0,98003,47.3102,-122.322,1220,6440,2,9,"low","0"
9463,9463,0.460865047232174,15.6318971193864,1862400057,"3/4/2015",320000,2,1,820,5400,1,0,0,3,6,820,0,1940,0,98117,47.6976,-122.375,1370,5632,1,1,"low","0"
9464,9464,-1.82449328880637,-4.23192182570286,8682262720,"3/10/2015",495000,2,2,1580,5203,1,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4770,3,3,"med","0"
9465,9465,7.52539804448625,-0.513901076948687,3183110180,"8/28/2014",490000,4,2.5,2430,42646,1,0,0,3,7,1450,980,1989,0,98014,47.6164,-121.953,2000,38159,2,3,"med","0"
9466,9466,-14.9292139429721,19.6141904210716,7986400360,"7/17/2014",770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,0,98107,47.6645,-122.36,1450,4265,1,6,"med","1"
9467,9467,19.8009698774347,0.842942592414549,1789900065,"7/9/2014",215000,3,1.75,1770,29004,1,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.364,2300,24534,2,9,"low","0"
9468,9468,10.140089024924,-26.1039381764439,222069057,"3/30/2015",665000,3,3.5,3580,95832,1.5,0,0,3,9,3580,0,2005,0,98038,47.4239,-122.015,2880,60548,3,5,"low","1"
9469,9469,-2.58143043924297,10.021479807796,3822200164,"8/19/2014",423500,3,2.25,1890,7498,1,0,0,3,7,1190,700,1987,0,98125,47.73,-122.297,1660,8100,1,6,"med","0"
9471,9471,2.71407619808807,16.514017460464,1443500385,"5/13/2014",155000,2,1,910,6232,1,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232,1,1,"low","0"
9472,9472,9.07007618914886,4.86556210236135,259600410,"4/13/2015",505000,3,2.25,1460,7210,1,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,7519,2,3,"med","0"
9473,9473,0.638334231217527,-15.3278201009225,3630120880,"2/27/2015",780000,3,3.5,3310,5558,2,0,0,3,9,3310,0,2005,0,98029,47.5553,-122.003,3310,5270,3,8,"top","1"
9474,9474,18.8860110975155,-0.92476923626724,2822049210,"8/25/2014",165000,3,1.5,1630,22764,1,0,0,3,7,1630,0,1970,0,98032,47.3611,-122.293,1620,17859,2,9,"low","0"
9475,9475,-8.63730030691182,16.124746762772,6821100015,"8/28/2014",707000,2,2.5,2130,5001,1,0,0,5,8,1330,800,1972,0,98199,47.6573,-122.399,1750,6000,1,1,"low","1"
9476,9476,-24.852183241928,-8.10959401178434,2267000458,"5/1/2015",497000,3,2.5,1220,1475,3,0,0,3,8,1220,0,2000,0,98117,47.6909,-122.395,1220,1546,3,7,"med","0"
9477,9477,-12.6822030684512,10.353544443786,2976800115,"11/5/2014",349170,4,1.75,1670,8856,1,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,8088,1,6,"med","0"
9479,9479,7.0460948668158,-6.86234717446718,6072800205,"11/19/2014",2380000,4,2.5,3220,20251,1,0,0,3,10,3220,0,1969,0,98006,47.5692,-122.192,4200,22114,3,3,"med","1"
9480,9480,10.9889011717315,-0.158328058324253,3296000110,"6/2/2014",645000,4,2.5,2430,14400,1,0,0,5,8,1670,760,1963,0,98007,47.6202,-122.138,2140,9048,2,3,"med","0"
9481,9481,6.71501472045991,-17.7038068515115,5054800110,"10/16/2014",238000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644,3,5,"low","0"
9482,9482,6.68149405115743,-17.3005225199117,5054800110,"2/13/2015",328000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644,3,5,"low","0"
9483,9483,-18.7948844790648,-10.126943028449,7443000652,"11/3/2014",365000,2,1.5,790,1123,2,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,1,7,"med","0"
9484,9484,-3.04112937483868,15.2403298794368,3995700220,"3/17/2015",380000,3,1,1380,8147,1,0,0,4,7,1380,0,1948,0,98155,47.7407,-122.3,1360,8147,1,1,"low","0"
9486,9486,-6.56582572436078,27.6913415447288,7518505070,"6/25/2014",402000,4,2.25,2000,3672,2,0,0,5,7,1650,350,1926,0,98117,47.6769,-122.383,2000,5100,1,1,"low","0"
9487,9487,0.999235619371469,-1.04576612552822,9144300110,"4/24/2015",308000,2,1,1680,9250,1,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542,1,3,"med","0"
9488,9488,4.67180620658051,-25.8315099850951,7853301930,"10/9/2014",405000,3,2.5,1960,6997,2,0,0,3,7,1960,0,2006,0,98065,47.5415,-121.887,2320,5178,3,4,"med","0"
9489,9489,-25.7212889704842,10.873471840767,3586500770,"9/23/2014",808000,3,1.75,2590,32380,1,0,0,3,8,2590,0,1951,1994,98177,47.7539,-122.37,2340,28456,1,2,"top","1"
9491,9491,1.07354014969793,-23.4438970288008,8644400180,"3/19/2015",860000,3,2.5,2370,55321,3,0,0,4,8,2370,0,1982,0,98074,47.6148,-122.057,2590,41553,3,4,"med","1"
9492,9492,-3.17360733417075,10.9510249019527,2071500011,"8/11/2014",367500,4,2.25,1930,7925,1,0,0,3,8,1300,630,1960,0,98155,47.7626,-122.312,1930,7200,1,6,"med","0"
9493,9493,5.33882163469514,0.0439214278247042,5423600100,"8/5/2014",604000,6,3.5,2580,13572,1,0,0,3,8,1290,1290,1987,0,98052,47.6796,-122.113,2020,11656,3,3,"med","0"
9494,9494,12.1415343704583,8.765305803206,3734900110,"2/4/2015",230000,2,0.75,890,19703,1,0,0,3,6,890,0,1934,0,98045,47.4922,-121.783,1270,9800,2,9,"low","0"
9497,9497,2.85608664799436,4.58438793415764,1310930100,"3/18/2015",525000,4,1.75,1570,16697,1,0,2,3,7,1030,540,1981,0,98052,47.671,-122.135,1560,9698,2,3,"med","0"
9498,9498,3.27488152195388,24.1825149323505,8103000110,"6/3/2014",280000,2,1.5,1480,15641,1,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525,1,1,"low","0"
9502,9502,13.9980547217473,0.694084600913347,1402000210,"4/27/2015",390000,3,2.25,2420,31497,1,0,0,4,8,1750,670,1964,0,98058,47.4422,-122.151,2040,30472,2,9,"low","0"
9503,9503,21.2113555753331,-3.3429711559677,5412400180,"4/17/2015",267500,3,2.5,1400,7629,1,0,0,3,7,1120,280,1988,0,98030,47.3788,-122.179,1530,7688,2,9,"low","0"
9504,9504,14.7782673782165,-23.5044660046838,8894200150,"12/17/2014",1280000,4,3.5,5844,10766,2,0,1,3,11,5844,0,2007,0,98023,47.3293,-122.364,3413,10766,3,5,"low","1"
9505,9505,8.76663989595293,2.35826839824439,4037500110,"5/6/2014",404000,4,1.75,1840,10720,1,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,9044,2,3,"med","0"
9507,9507,6.88198566641102,-4.56952637937762,7856620210,"8/8/2014",812500,4,2.75,2810,10300,1,0,0,4,9,1810,1000,1978,0,98006,47.5626,-122.149,2710,9900,2,3,"med","1"
9508,9508,14.3943705041633,5.75961741482086,425200145,"7/3/2014",265000,3,1,1020,8610,1,0,0,5,7,1020,0,1959,0,98056,47.4974,-122.169,1070,5940,2,9,"low","0"
9509,9509,8.80502903958423,-3.51673029924723,6073300750,"7/9/2014",480000,5,2.75,2550,7725,1,0,0,5,8,1390,1160,1967,0,98056,47.5388,-122.171,2450,7725,2,3,"med","0"
9510,9510,-2.21608338402202,17.8082524802324,6450301220,"9/16/2014",264000,1,1,710,4725,1,0,0,3,6,710,0,1939,0,98133,47.7328,-122.34,900,5250,1,1,"low","0"
9511,9511,-24.8444372488427,5.18652790260222,3401700150,"4/23/2015",1350000,5,3,5530,38816,1.5,0,2,3,10,5530,0,1969,1994,98072,47.7352,-122.116,3800,44417,3,2,"top","1"
9513,9513,-2.85938795504427,25.9448658132836,9828201745,"5/4/2015",615000,2,1.5,880,2400,1.5,0,0,3,7,880,0,1929,0,98122,47.6144,-122.295,1220,4440,1,1,"low","0"
9514,9514,0.639150966152389,-2.60746424955741,9238500410,"5/19/2014",464000,3,1.75,1630,28600,1,0,0,3,8,1630,0,1967,0,98072,47.7742,-122.14,2260,26000,1,3,"med","0"
9515,9515,11.1161909999478,-13.8376198806007,2587910180,"7/16/2014",365000,3,1,1380,30940,2,0,0,3,8,1380,0,1976,0,98042,47.334,-122.106,2350,32500,3,5,"low","0"
9516,9516,2.272997100842,-1.95890173574805,8663200450,"7/15/2014",490000,4,2.25,2800,10800,1,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800,1,3,"med","0"
9517,9517,11.0299673063932,-10.7988075528923,1310960220,"6/26/2014",280927,4,2.25,2070,7350,2,0,0,4,8,2070,0,1977,0,98032,47.3615,-122.274,2080,7210,2,5,"low","0"
9519,9519,-13.4661752135664,-9.09159314282181,7785350490,"10/23/2014",675000,3,2.25,2770,15886,2,0,0,3,10,2770,0,1982,0,98177,47.7464,-122.362,3290,15886,3,7,"med","1"
9520,9520,1.61508897473888,3.46148062063784,1795900210,"5/18/2014",575550,4,2.5,2060,7475,1,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,8396,3,3,"med","0"
9526,9526,16.9213588674781,-7.98646565224386,3621059048,"10/10/2014",395000,3,1.75,2030,217800,1,0,2,4,8,2030,0,1977,0,98092,47.2618,-122.12,2570,216057,2,9,"low","0"
9527,9527,23.4484860706652,6.57041555337153,2620069077,"4/22/2015",215000,3,1,880,7648,1,0,2,4,6,880,0,1940,0,98022,47.1963,-121.997,1020,7566,2,9,"low","0"
9528,9528,-6.80877758053966,22.7395041767218,3083000910,"7/8/2014",410000,3,2,1320,6000,1.5,0,0,4,7,1320,0,1920,0,98144,47.5752,-122.304,1620,4000,1,1,"low","0"
9529,9529,-3.74697371072334,11.7060141598714,192600100,"6/26/2014",440000,4,2.5,2160,7826,1,0,0,4,7,1390,770,1976,0,98155,47.7754,-122.276,2190,9900,1,1,"low","0"
9531,9531,-4.87836777486678,16.297251881488,6140100150,"11/25/2014",5e+05,4,2,2280,7200,1,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,7620,1,1,"low","0"
9532,9532,-3.33872493110346,27.1879664371734,9550203690,"11/20/2014",961000,5,2.75,2590,6120,2,0,0,3,8,2590,0,1909,0,98105,47.6667,-122.327,1390,3060,1,1,"low","1"
9533,9533,-0.432326586209227,-15.1557252068535,5423010180,"7/24/2014",825000,4,2.25,2770,9340,2,0,0,4,9,2770,0,1979,0,98027,47.5628,-122.081,3010,9340,3,8,"top","1"
9535,9535,7.3213352591124,-15.3206621510325,2122059199,"10/2/2014",490000,4,4.25,4480,5715,2,0,0,3,7,3680,800,2003,0,98030,47.373,-122.179,2190,6070,3,5,"low","0"
9536,9536,-17.1329429482214,-1.22251324030863,3601200017,"7/2/2014",175000,4,2.5,1780,6000,2,0,0,3,7,1780,0,1991,0,98198,47.3828,-122.302,1630,6000,3,7,"med","0"
9537,9537,2.12039508693526,18.5015476816931,2658000115,"6/18/2014",190000,1,1,720,4800,1,0,0,3,6,720,0,1914,0,98118,47.5303,-122.27,1240,4860,1,1,"low","0"
9538,9538,16.5622725584882,-19.5872311215374,7349400610,"8/12/2014",305000,4,2.25,2050,12581,2,0,0,4,7,2050,0,1978,0,98002,47.3215,-122.204,1620,7400,2,5,"low","0"
9540,9540,-27.0441249337749,10.5232206472741,1105000015,"6/9/2014",417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2003,98118,47.5452,-122.27,1510,5944,1,2,"top","0"
9543,9543,-2.42035062010929,7.68906460705102,2832100910,"7/8/2014",435000,4,2.75,2230,9640,1,0,0,3,8,1320,910,1998,0,98125,47.7269,-122.325,2100,9600,1,6,"med","0"
9544,9544,-2.70658149253857,0.477479519049629,4100000040,"10/23/2014",788000,5,2.25,2910,9454,1,0,1,3,8,1910,1000,1972,0,98005,47.5871,-122.173,2400,10690,2,3,"med","1"
9545,9545,-24.80152291904,5.05100183340747,9320100090,"6/10/2014",1800000,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,3,2,"top","1"
9546,9546,-25.1258585080957,9.24109298356927,2589300180,"6/30/2014",408000,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,47.5357,-122.273,1560,5647,1,2,"top","0"
9548,9548,-23.9317561072395,7.75274821053585,3179100180,"5/7/2015",1540000,5,3.25,2920,6960,2,0,1,3,9,2120,800,1953,2008,98105,47.6712,-122.272,2470,6735,3,2,"top","1"
9549,9549,3.51507417474887,15.9765416387009,2487700065,"5/5/2014",4e+05,2,1,840,5510,1,0,0,3,7,840,0,1955,0,98136,47.5247,-122.391,1630,5510,1,1,"low","0"
9550,9550,26.0875915519342,-0.147948645544776,8732040820,"10/17/2014",247000,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,0,98023,47.3074,-122.385,2210,8320,2,9,"low","0"
9552,9552,3.47146372348206,18.9868225274175,3904100035,"5/8/2014",235000,2,1,1270,3008,1,0,0,4,6,650,620,1923,0,98118,47.5351,-122.279,1270,1514,1,1,"low","0"
9554,9554,1.66879884560093,26.3888150206032,3331500820,"6/10/2014",516200,3,2,2110,5150,1,0,0,5,6,1080,1030,1919,0,98118,47.5521,-122.271,1170,5107,1,1,"low","0"
9555,9555,-28.954322535454,7.50292731968618,3023039231,"7/14/2014",650000,1,1,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,47.448,-122.472,1746,91476,3,2,"top","1"
9556,9556,23.1729728566094,5.01073626466229,5595900355,"12/16/2014",257100,3,1.5,1500,10227,1,0,0,4,7,1000,500,1945,0,98022,47.2043,-121.996,1490,7670,2,9,"low","0"
9560,9560,10.0311120265555,4.57491754099435,3298500690,"7/8/2014",3e+05,3,1,1150,7314,1,0,0,3,7,1150,0,1960,0,98008,47.6246,-122.113,1350,7350,2,3,"med","0"
9561,9561,14.3103610990436,0.948372444247245,722059002,"9/9/2014",380000,2,2.5,2110,114127,1,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,11250,2,9,"low","0"
9563,9563,-29.4153503935747,6.83384894035657,4053200933,"6/23/2014",249000,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927,2,2,"top","0"
9564,9564,-4.50585926927258,14.2362359325292,5589300205,"8/5/2014",274000,5,1,1680,9383,1,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,9458,1,1,"low","0"
9566,9566,-1.16730007877582,10.4906738055689,1787600165,"6/23/2014",396500,3,1.75,2390,7149,1,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,7402,1,6,"med","0"
9567,9567,-1.48672523665129,12.5716722651024,405100165,"11/19/2014",460000,2,1.5,1820,7800,1,0,0,4,7,1240,580,1956,0,98133,47.7513,-122.357,1400,7800,1,1,"low","0"
9569,9569,-1.65919199202235,7.03996206411706,2742100085,"11/4/2014",449500,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,0,98108,47.5556,-122.294,1760,6642,3,6,"med","0"
9570,9570,-24.8823827167561,9.27175200909176,3204300625,"9/3/2014",785950,4,3,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,4560,1,2,"top","1"
9571,9571,-2.78373308546324,-1.09444796472782,6619910230,"6/16/2014",545000,3,2.5,1940,9775,1,0,2,3,8,1440,500,1975,0,98034,47.7142,-122.222,2830,9775,1,3,"med","0"
9572,9572,20.7346819605775,1.21276612401274,3275310220,"12/22/2014",244000,3,2,1360,9688,1,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31,1390,9685,2,9,"low","0"
9573,9573,11.7630284031444,-17.8414294992909,5466310730,"8/22/2014",165000,3,2.5,1660,2415,2,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,2624,3,5,"low","0"
9576,9576,-14.5043492158239,-11.1698773956425,9320990110,"4/9/2015",340000,3,2.5,1720,4120,2,0,0,3,7,1720,0,1999,0,98148,47.4319,-122.328,1720,5544,3,7,"med","0"
9577,9577,-4.26196228576178,-12.9235197375795,1400700150,"7/22/2014",730000,4,2.5,3550,35689,2,0,0,4,9,3550,0,1991,0,98077,47.7503,-122.074,3350,35711,3,8,"top","1"
9578,9578,2.84018798855763,9.23988470692879,1186000150,"1/23/2015",563250,3,1.75,1370,2800,1,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,3773,2,6,"med","0"
